,Partita,Rt-5h,Rt-4h,Rt-3h,Rt-2h,Rt-1h,Classifica h,Rt-5a,Rt-4a,Rt-3a,Rt-2a,Rt-1a,Classifica a,MGf h,MGs h,MGf a,MGs a,SGf h,SGs h,SGf a,SGs a,Gf-5h,Gf-4h,Gf-3h,Gf-2h,Gf-1h,Gs-5h,Gs-4h,Gs-3h,Gs-2h,Gs-1h,Gf-5a,Gf-4a,Gf-3a,Gf-2a,Gf-1a,Gs-5a,Gs-4a,Gs-3a,Gs-2a,Gs-1a,yGf,yGs
639,Crotone-Verona,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,10.0,1.2,2.571428571428572,1.2,1.228571428571429,1.301582746911937,1.420143204993453,0.9640600420647474,0.87735277919413,1.0,0.0,4.0,0.0,0.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2 , 1
640,Genoa-Atalanta,1.0,2.0,0.0,0.0,2.0,14.0,1.0,2.0,1.0,2.0,2.0,2.0,1.194444444444444,1.5,2.388888888888889,1.166666666666667,0.9803627446568495,1.298350602000202,1.626174789020062,1.055597325823495,2.0,2.0,3.0,1.0,2.0,2.0,0.0,4.0,2.0,0.0,1.0,5.0,1.0,5.0,2.0,1.0,0.0,1.0,2.0,0.0,3 , 4
641,Spezia-Torino,1.0,0.0,1.0,0.0,1.0,17.0,1.0,0.0,2.0,1.0,0.0,16.0,1.277777777777778,1.916666666666667,1.333333333333333,1.777777777777778,0.9137399164536016,1.273353278327963,1.041976144503455,1.569551548529727,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,7.0,4 , 1
642,Juventus-Inter,2.0,1.0,2.0,0.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,1.944444444444444,0.9722222222222222,2.277777777777778,0.8611111111111112,1.24083944959956,0.7362496126066839,1.365097821949791,0.8333333333333334,3.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,3 , 2
643,Roma-Lazio,1.0,0.0,0.0,2.0,0.0,7.0,0.0,2.0,2.0,0.0,2.0,6.0,1.777777777777778,1.555555555555556,1.694444444444444,1.416666666666667,1.532712089469627,1.252299472272494,1.166666666666667,1.380993431245369,1.0,2.0,0.0,5.0,1.0,1.0,3.0,2.0,0.0,3.0,2.0,3.0,4.0,0.0,1.0,5.0,0.0,3.0,2.0,0.0,2 , 0
644,Fiorentina-Napoli,2.0,1.0,1.0,2.0,1.0,13.0,2.0,2.0,1.0,2.0,2.0,4.0,1.305555555555556,1.583333333333333,2.305555555555555,1.111111111111111,1.141914293617631,1.338976154700726,1.653039528426251,1.115546702045434,2.0,1.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,5.0,2.0,1.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0 , 2
645,Benevento-Crotone,1.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,0.0,2.0,19.0,1.055555555555556,2.027777777777778,1.222222222222222,2.527777777777778,0.8926507698004841,1.576363103767858,1.28976434416992,1.424000624219589,2.0,2.0,0.0,1.0,0.0,2.0,4.0,2.0,3.0,2.0,0.0,4.0,0.0,0.0,2.0,1.0,3.0,2.0,5.0,1.0,1 , 1
646,Udinese-Sampdoria,0.0,2.0,0.0,1.0,0.0,12.0,2.0,0.0,2.0,0.0,1.0,9.0,1.138888888888889,1.444444444444444,1.333333333333333,1.5,1.046156988431681,1.181873680570558,0.9561828874675148,1.055597325823495,0.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,5.0,2.0,0 , 1
647,Parma-Sassuolo,0.0,0.0,0.0,0.0,0.0,20.0,2.0,2.0,1.0,2.0,0.0,8.0,1.055555555555556,2.138888888888889,1.638888888888889,1.527777777777778,1.012618795696004,1.268357267779926,1.125110223877205,1.182880530402944,1.0,3.0,0.0,2.0,0.0,3.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1 , 3
648,Milan-Cagliari,0.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,15.0,2.0,1.138888888888889,1.194444444444444,1.611111111111111,1.309307341415954,1.046156988431681,1.166666666666667,1.177837674427842,1.0,0.0,2.0,3.0,7.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0 , 0
649,Verona-Bologna,0.0,0.0,1.0,1.0,0.0,10.0,1.0,0.0,1.0,1.0,0.0,11.0,1.194444444444444,1.25,1.333333333333333,1.638888888888889,0.9507724512038903,0.8742343589025281,1.242118006816238,1.245627272336031,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,5.0,3.0,1.0,2.0,2 , 2
650,Crotone-Fiorentina,2.0,0.0,0.0,2.0,1.0,19.0,1.0,1.0,2.0,1.0,0.0,13.0,1.216216216216216,2.486486486486486,1.27027027027027,1.594594594594595,1.272249432547965,1.426371106877356,1.146217175675628,1.322024110123468,4.0,0.0,0.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0 , 0
651,Cagliari-Genoa,2.0,1.0,2.0,1.0,1.0,16.0,2.0,0.0,0.0,2.0,0.0,14.0,1.162162162162162,1.567567567567568,1.243243243243243,1.567567567567568,1.166988372633533,1.191183830866974,1.011198557417149,1.344547436057132,3.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,3.0,0.0,4.0,2.0,0.0,4.0,0 , 1
652,Sampdoria-Parma,0.0,2.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,1.324324324324324,1.459459459459459,1.054054054054054,2.162162162162162,0.9444002816030351,1.069646738014072,0.998497369549363,1.258604021956105,0.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,4.0,1.0,5.0,1.0,3.0,3 , 0
653,Inter-Udinese,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,12.0,2.27027027027027,0.918918918918919,1.108108108108108,1.432432432432432,1.346779051594512,0.8937554468638492,1.048379272543625,1.167631518657904,1.0,2.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,5.0,1.0,5 , 1
654,Torino-Benevento,0.0,2.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,18.0,1.324324324324324,1.837837837837838,1.054054054054054,2.0,1.028862750107398,1.59013475168884,0.8802129144558007,1.563471919941143,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,7.0,4.0,2.0,0.0,1.0,0.0,1.0,4.0,2.0,3.0,2.0,1.0,1 , 1
655,Bologna-Juventus,0.0,1.0,1.0,0.0,1.0,11.0,1.0,2.0,0.0,2.0,2.0,5.0,1.351351351351351,1.648648648648649,1.972972972972973,1.0,1.2296389762902,1.2296389762902,1.235729350232901,0.7453559924999299,0.0,3.0,1.0,0.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1 , 4
656,Sassuolo-Lazio,2.0,1.0,2.0,0.0,2.0,8.0,2.0,2.0,0.0,2.0,0.0,6.0,1.675675675675676,1.513513513513514,1.648648648648649,1.432432432432432,1.131715856909667,1.169558834718402,1.183596595509171,1.365050681609794,1.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2 , 0
657,Atalanta-Milan,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,4.0,2.432432432432432,1.216216216216216,1.945945945945946,1.108108108108108,1.625158804899122,1.083593177430614,1.332206731245108,1.048379272543624,5.0,1.0,5.0,2.0,4.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,3.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0 , 2
658,Spezia-Roma,0.0,1.0,0.0,1.0,2.0,15.0,0.0,0.0,2.0,0.0,2.0,7.0,1.351351351351351,1.891891891891892,1.783783783783784,1.513513513513514,1.005988077470112,1.264554901575689,1.511716006823135,1.260987743830244,0.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,0.0,5.0,1.0,2.0,3.0,2.0,0.0,3.0,0.0,2 , 2
659,Napoli-Verona,2.0,1.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,10.0,2.297297297297297,1.081081081081081,1.216216216216216,1.27027027027027,1.630692846356775,1.115008180796555,0.94678212720583,0.8707802583076043,2.0,1.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1 , 1
660,Spezia-Milan,1.0,0.0,0.0,2.0,0.0,17.0,2.0,2.0,2.0,1.0,2.0,3.0,1.4,2.6,2.0,0.4,0.8944271909999159,2.073644135332772,1.224744871391589,0.5477225575051662,2.0,1.0,0.0,2.0,2.0,2.0,6.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1 , 2
661,Inter-Atalanta,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,5.0,3.6,1.0,1.2,0.8,1.51657508881031,0.7071067811865476,0.8366600265340756,0.8366600265340756,4.0,3.0,2.0,6.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2 , 2
662,Genoa-Verona,0.0,0.0,2.0,0.0,1.0,16.0,0.0,0.0,0.0,2.0,1.0,15.0,1.4,2.4,1.6,2.2,1.140175425099138,0.8944271909999161,1.140175425099138,0.8366600265340756,0.0,1.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,3 , 3
663,Juventus-Sampdoria,1.0,0.0,0.0,1.0,2.0,12.0,0.0,1.0,1.0,2.0,0.0,13.0,1.4,1.6,1.0,1.4,1.140175425099138,0.5477225575051661,1.414213562373095,1.673320053068151,2.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,4.0,3 , 2
664,Empoli-Bologna,0.0,2.0,0.0,0.0,2.0,11.0,2.0,1.0,2.0,0.0,1.0,8.0,1.0,1.6,1.4,2.0,0.7071067811865476,1.51657508881031,1.140175425099138,2.449489742783178,1.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,6.0,2.0,4 , 2
665,Sassuolo-Salernitana,2.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,1.4,0.8,2.8,1.224744871391589,0.8944271909999159,1.095445115010332,1.30384048104053,3.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,1.0,2.0,1 , 0
666,Udinese-Fiorentina,1.0,2.0,2.0,0.0,0.0,10.0,0.0,2.0,2.0,2.0,0.0,6.0,1.2,1.4,1.6,1.8,1.30384048104053,1.673320053068151,0.5477225575051661,1.095445115010332,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,0 , 1
667,Lazio-Roma,2.0,2.0,0.0,1.0,1.0,7.0,2.0,2.0,2.0,0.0,2.0,4.0,2.4,1.4,2.4,1.0,2.302172886644267,0.5477225575051661,1.140175425099138,1.224744871391589,3.0,6.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,3 , 2
668,Napoli-Cagliari,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,19.0,2.8,0.4,1.4,2.6,1.095445115010332,0.5477225575051662,0.8944271909999159,0.8944271909999159,2.0,2.0,2.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,4.0,3.0,2.0,2.0,2 , 0
669,Venezia-Torino,0.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,2.0,2.0,1.0,9.0,0.6,2.0,1.6,1.0,0.8944271909999159,0.7071067811865476,1.341640786499874,1.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1 , 1
670,Cagliari-Venezia,0.0,0.0,1.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,1.0,18.0,1.166666666666667,2.5,0.6666666666666666,1.833333333333333,0.9831920802501751,0.8366600265340756,0.816496580927726,0.752772652709081,1.0,2.0,2.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,1 , 1
671,Salernitana-Genoa,0.0,0.0,0.0,1.0,0.0,20.0,0.0,2.0,0.0,1.0,1.0,16.0,0.6666666666666666,2.5,1.666666666666667,2.5,1.032795558988645,1.378404875209022,1.211060141638997,0.8366600265340756,0.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1 , 0
672,Torino-Juventus,0.0,2.0,2.0,1.0,1.0,9.0,0.0,0.0,1.0,2.0,2.0,10.0,1.5,1.0,1.666666666666667,1.666666666666667,1.224744871391589,0.8944271909999159,1.211060141638997,0.5163977794943223,1.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,0 , 1
673,Sassuolo-Inter,1.0,0.0,0.0,0.0,2.0,12.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.166666666666667,3.333333333333333,1.166666666666667,1.095445115010332,0.983192080250175,1.505545305418162,0.752772652709081,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,2.0,6.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1 , 2
674,Bologna-Lazio,1.0,2.0,0.0,1.0,0.0,11.0,2.0,0.0,1.0,1.0,2.0,6.0,1.5,2.333333333333333,2.5,1.5,1.048808848170152,2.338090388900024,2.073644135332772,0.5477225575051661,0.0,1.0,1.0,2.0,2.0,0.0,0.0,6.0,2.0,4.0,6.0,0.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,3 , 0
675,Verona-Spezia,0.0,0.0,2.0,1.0,1.0,14.0,0.0,0.0,2.0,0.0,0.0,17.0,1.833333333333333,2.333333333333333,1.333333333333333,2.5,1.169045194450012,0.816496580927726,0.816496580927726,1.870828693386971,1.0,0.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,6.0,1.0,1.0,3.0,2.0,4 , 0
676,Sampdoria-Udinese,1.0,1.0,2.0,0.0,0.0,15.0,2.0,2.0,0.0,0.0,0.0,13.0,1.166666666666667,1.666666666666667,1.0,1.333333333333333,1.329160135825126,1.632993161855452,1.264911064067352,1.505545305418162,0.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3 , 3
677,Fiorentina-Napoli,2.0,2.0,2.0,0.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.5,1.5,2.666666666666667,0.3333333333333333,0.5477225575051661,1.224744871391589,1.032795558988645,0.5163977794943223,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1 , 2
678,Roma-Empoli,2.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,8.0,2.333333333333333,1.333333333333333,1.5,1.666666666666667,1.032795558988644,1.366260102127946,1.378404875209022,1.366260102127946,4.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,4.0,0.0,2.0,3.0,0.0,2.0,2 , 0
679,Atalanta-Milan,1.0,0.0,2.0,2.0,1.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,1.333333333333333,1.0,2.0,0.5,0.816496580927726,0.8944271909999159,1.095445115010332,0.5477225575051661,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2 , 3
680,Spezia-Salernitana,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,2.0,18.0,1.142857142857143,2.714285714285714,0.7142857142857143,2.142857142857143,0.8997354108424372,1.799470821684874,0.9511897312113418,1.573591584938886,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,2 , 1
681,Lazio-Inter,0.0,1.0,1.0,2.0,0.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,2.142857142857143,1.714285714285714,3.142857142857143,1.142857142857143,2.115700942049815,0.7559289460184545,1.4638501094228,0.6900655593423541,0.0,2.0,1.0,3.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3 , 1
682,Milan-Verona,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,12.0,2.142857142857143,0.7142857142857143,2.142857142857143,2.0,1.069044967649697,0.7559289460184544,1.345185418269099,1.154700538379251,2.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,3.0,0.0,3 , 2
683,Cagliari-Sampdoria,0.0,1.0,0.0,0.0,1.0,20.0,1.0,2.0,0.0,0.0,1.0,15.0,1.142857142857143,2.285714285714286,1.428571428571429,1.857142857142857,0.8997354108424372,0.951189731211342,1.397276262011544,1.573591584938886,2.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0,3 , 1
684,Empoli-Atalanta,0.0,0.0,2.0,2.0,0.0,10.0,0.0,2.0,2.0,1.0,0.0,8.0,1.285714285714286,1.714285714285714,1.428571428571429,1.285714285714286,1.380131118684709,1.253566341056017,0.7867957924694431,1.112697280528374,1.0,0.0,2.0,4.0,0.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,1 , 4
685,Genoa-Sassuolo,2.0,0.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,14.0,1.428571428571429,2.285714285714286,1.0,1.285714285714286,1.272418020560704,0.951189731211342,1.0,0.9511897312113419,3.0,1.0,2.0,3.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2 , 2
686,Udinese-Bologna,2.0,0.0,0.0,0.0,1.0,13.0,2.0,0.0,1.0,0.0,2.0,9.0,1.285714285714286,1.571428571428571,1.714285714285714,2.0,1.380131118684709,1.511857892036909,1.112697280528374,2.309401076758503,1.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,0.0,6.0,2.0,4.0,0.0,1 , 1
687,Napoli-Torino,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,11.0,2.571428571428572,0.4285714285714285,1.285714285714286,1.0,0.9759000729485333,0.5345224838248487,1.253566341056018,0.816496580927726,2.0,4.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1 , 0
688,Juventus-Roma,0.0,1.0,2.0,2.0,2.0,7.0,2.0,0.0,2.0,0.0,2.0,4.0,1.571428571428571,1.428571428571429,2.285714285714286,1.142857142857143,1.133893419027682,0.7867957924694432,0.951189731211342,1.345185418269099,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,3.0,0.0,1 , 0
689,Venezia-Fiorentina,2.0,0.0,0.0,1.0,1.0,17.0,2.0,2.0,0.0,2.0,0.0,5.0,0.7142857142857143,1.714285714285714,1.428571428571429,1.571428571428571,0.7559289460184544,0.7559289460184545,0.5345224838248488,1.133893419027682,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,1 , 0
690,Torino-Genoa,2.0,1.0,1.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,1.0,18.0,1.125,1.0,1.5,2.25,1.246423454758225,0.7559289460184544,1.195228609334394,0.8864052604279183,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,3 , 2
691,Sampdoria-Spezia,2.0,0.0,0.0,1.0,0.0,17.0,2.0,0.0,0.0,0.0,2.0,16.0,1.375,2.0,1.25,2.5,1.302470180629319,1.511857892036909,0.8864052604279183,1.772810520855837,3.0,0.0,2.0,3.0,1.0,0.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0,4.0,1.0,2 , 1
692,Salernitana-Empoli,0.0,1.0,0.0,2.0,0.0,20.0,0.0,2.0,2.0,0.0,0.0,11.0,0.75,2.125,1.25,2.0,0.8864052604279183,1.457737973711325,1.281739888923311,1.414213562373095,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,4.0,0.0,1.0,3.0,0.0,2.0,2.0,4.0,2 , 4
693,Sassuolo-Venezia,0.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,2.0,15.0,1.125,1.375,0.75,1.5,0.9910312089651149,0.9161253813129043,0.7071067811865476,0.9258200997725514,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,3 , 1
694,Bologna-Milan,0.0,1.0,0.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,1.625,1.875,2.25,0.875,1.060660171779821,2.16712449375401,1.035098339013531,0.8345229603962802,1.0,2.0,2.0,3.0,1.0,6.0,2.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,2 , 4
695,Atalanta-Udinese,2.0,2.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,10.0,1.75,1.25,1.25,1.5,1.164964745021435,1.035098339013531,1.281739888923311,1.414213562373095,1.0,2.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,1 , 1
696,Fiorentina-Cagliari,2.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,2.0,19.0,1.25,1.5,1.375,2.125,0.7071067811865476,1.069044967649698,1.060660171779821,0.9910312089651149,2.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3 , 0
697,Verona-Lazio,2.0,1.0,1.0,2.0,0.0,13.0,1.0,1.0,2.0,0.0,2.0,5.0,2.125,2.125,2.25,1.625,1.246423454758225,1.125991626459603,1.98206241793023,0.7440238091428449,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,1.0,3.0,0.0,3.0,2.0,1.0,2.0,3.0,1.0,4 , 1
698,Roma-Napoli,0.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.125,2.375,0.375,1.195228609334394,1.246423454758225,1.060660171779821,0.5175491695067657,2.0,1.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,1.0,4.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0 , 0
699,Inter-Juventus,2.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,7.0,2.875,1.375,1.5,1.25,1.552647508520297,0.9161253813129043,1.069044967649698,0.8864052604279183,6.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1 , 1
700,Spezia-Genoa,0.0,0.0,0.0,2.0,0.0,17.0,1.0,1.0,0.0,1.0,0.0,18.0,1.222222222222222,2.444444444444445,1.555555555555556,2.333333333333333,0.8333333333333334,1.666666666666667,1.130388330520878,0.8660254037844386,2.0,1.0,0.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1 , 1
701,Venezia-Salernitana,0.0,1.0,1.0,2.0,0.0,16.0,1.0,0.0,2.0,0.0,0.0,20.0,0.7777777777777778,1.666666666666667,0.8888888888888888,2.333333333333333,0.6666666666666667,1.0,0.927960727138337,1.5,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,4.0,1 , 2
702,Milan-Torino,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,12.0,2.444444444444445,1.0,1.333333333333333,1.111111111111111,1.130388330520878,0.8660254037844386,1.322875655532295,0.7817359599705717,2.0,2.0,3.0,3.0,4.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,1 , 0
703,Juventus-Sassuolo,2.0,2.0,2.0,2.0,1.0,6.0,0.0,2.0,0.0,1.0,2.0,13.0,1.444444444444444,1.222222222222222,1.333333333333333,1.333333333333333,1.013793755049703,0.8333333333333334,1.118033988749895,0.8660254037844386,3.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,1 , 2
704,Sampdoria-Atalanta,0.0,0.0,1.0,0.0,2.0,15.0,2.0,1.0,0.0,2.0,1.0,5.0,1.444444444444444,1.888888888888889,1.666666666666667,1.222222222222222,1.23603308118261,1.452966314513558,1.118033988749895,0.97182531580755,0.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1 , 3
705,Udinese-Verona,0.0,0.0,1.0,1.0,1.0,14.0,1.0,1.0,2.0,0.0,2.0,11.0,1.222222222222222,1.444444444444444,2.333333333333333,2.0,1.201850425154663,1.333333333333333,1.322875655532295,1.118033988749895,0.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,0.0,3.0,1.0,1 , 1
